1.038;0.861388
1.039;0.861896
1.04;0.862403
1.041;0.862909
1.042;0.863414
1.043;0.863918
1.044;0.864422
1.045;0.864924
1.046;0.865426
1.047;0.865927
1.048;0.866427
1.049;0.866926
1.05;0.867424
1.051;0.867921
1.052;0.868418
1.053;0.868913
1.054;0.869408
1.055;0.869902
1.056;0.870395
1.057;0.870887
1.058;0.871378
1.059;0.871869
1.06;0.872358
1.061;0.872847
1.062;0.873334
1.063;0.873821
1.064;0.874307
1.065;0.874793
1.066;0.875277
1.067;0.87576
1.068;0.876243
1.069;0.876724
1.07;0.877205
1.071;0.877685
1.072;0.878164
1.073;0.878642
1.074;0.87912
1.075;0.879596
1.076;0.880072
1.077;0.880546
1.078;0.88102
1.079;0.881493
1.08;0.881965
1.081;0.882436
1.082;0.882906
1.083;0.883376
1.084;0.883844
1.085;0.884312
1.086;0.884778
1.087;0.885244
1.088;0.885709
1.089;0.886173
1.09;0.886637
1.091;0.887099
1.092;0.88756
1.093;0.888021
1.094;0.88848
1.095;0.888939
1.096;0.889397
1.097;0.889854
1.098;0.89031
1.099;0.890765
1.1;0.89122
1.101;0.891673
1.102;0.892126
1.103;0.892577
1.104;0.893028
1.105;0.893478
1.106;0.893927
1.107;0.894375
1.108;0.894822
1.109;0.895268
1.11;0.895714
1.111;0.896158
1.112;0.896602
1.113;0.897045
1.114;0.897486
1.115;0.897927
1.116;0.898367
1.117;0.898806
1.118;0.899245
1.119;0.899682
1.12;0.900118
1.121;0.900554
1.122;0.900989
1.123;0.901422
1.124;0.901855
1.125;0.902287
1.126;0.902718
1.127;0.903148
1.128;0.903577
1.129;0.904006
1.13;0.904433
1.131;0.90486
1.132;0.905285
1.133;0.90571
1.134;0.906134
1.135;0.906557
1.136;0.906979
1.137;0.9074
1.138;0.90782
1.139;0.908239
1.14;0.908658
1.141;0.909075
1.142;0.909492
1.143;0.909907
1.144;0.910322
1.145;0.910736
1.146;0.911149
1.147;0.911561
1.148;0.911972
1.149;0.912382
1.15;0.912791
1.151;0.9132
1.152;0.913607
1.153;0.914014
1.154;0.914419
1.155;0.914824
1.156;0.915228
1.157;0.915631
1.158;0.916033
1.159;0.916434
1.16;0.916834
1.161;0.917233
1.162;0.917631
1.163;0.918029
1.164;0.918425
1.165;0.918821
1.166;0.919216
1.167;0.919609
1.168;0.920002
1.169;0.920394
1.17;0.920785
1.171;0.921175
1.172;0.921564
1.173;0.921952
1.174;0.92234
1.175;0.922726
1.176;0.923111
1.177;0.923496
1.178;0.923879
1.179;0.924262
1.18;0.924644
1.181;0.925025
1.182;0.925405
1.183;0.925783
1.184;0.926162
